,row,column,tcid,tbid,created_at,user_agent,total_events,session_duration_s,total_scroll_depth,max_scroll_depth,TOUCH_START_count,SCROLL_count,RESIZE_count,VISIBILITY_CHANGE_count
4889,2397,1,9fb2f30a-09e0-4640-a3ab-bbb63ecbc60b,92110dcc-3e18-4df3-8f68-863bbcbc9157,2025-02-25 11:50:14.503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",1638,1918.48,76487.0,3103.0,0,87,0,2
4890,2398,0,79372fb6-c918-4f12-996d-31a0874c9258,187c86a2-08e9-4b76-85d3-dc48ebb29bd5,2025-02-25 16:15:20.042,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1",1321,1452.819,40316.0,2693.0,280,97,80,27
4891,2399,0,f98ce987-890d-4fb1-9e4a-cd8726341451,f0d28ba4-625a-4b9c-84a0-8a60a3dbcf5f,2025-02-25 22:49:24.812,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",337,301.014,9908.727264404297,1485.8182373046875,98,23,13,1
4892,2400,0,a62fe542-cb09-456f-b0bf-1d52573c2f37,d426097b-2093-405b-a2fe-a4f1832fbb16,2025-02-25 12:01:31.499,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",871,456.004,91854.0,5786.0,222,79,42,3
4893,2400,1,a62fe542-cb09-456f-b0bf-1d52573c2f37,a2f969b1-2074-4214-9d19-34b0534dd837,2025-02-26 13:56:29.386,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",126,151.497,4040.0,1021.0,38,15,14,10
4894,2400,2,a62fe542-cb09-456f-b0bf-1d52573c2f37,a2f969b1-2074-4214-9d19-34b0534dd837,2025-02-26 13:56:34.979,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",126,151.497,4040.0,1021.0,38,15,14,10
4895,2400,3,a62fe542-cb09-456f-b0bf-1d52573c2f37,9df818eb-193e-44ef-ac85-b002b60230ba,2025-02-26 23:29:50.935,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",3,381.061,0.0,0.0,0,0,0,2
4896,2400,4,a62fe542-cb09-456f-b0bf-1d52573c2f37,9df818eb-193e-44ef-ac85-b002b60230ba,2025-02-26 23:29:56.525,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",3,381.061,0.0,0.0,0,0,0,2
4897,2400,5,a62fe542-cb09-456f-b0bf-1d52573c2f37,9d0240a7-b03b-4e65-ad16-7027941bff31,2025-02-27 07:28:26.486,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",62,573.899,2083.0,636.0,18,6,11,5
4898,2400,6,a62fe542-cb09-456f-b0bf-1d52573c2f37,9d0240a7-b03b-4e65-ad16-7027941bff31,2025-02-27 07:28:31.890,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",62,573.899,2083.0,636.0,18,6,11,5
4899,2400,7,a62fe542-cb09-456f-b0bf-1d52573c2f37,8d429c3f-43b7-494f-b48d-626715ae9716,2025-02-27 22:36:28.589,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",1,0.0,0.0,0.0,0,0,0,1
4900,2400,8,a62fe542-cb09-456f-b0bf-1d52573c2f37,8d429c3f-43b7-494f-b48d-626715ae9716,2025-02-27 22:37:36.918,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",1,0.0,0.0,0.0,0,0,0,1
4901,2400,9,a62fe542-cb09-456f-b0bf-1d52573c2f37,d1b8fb27-24b9-46a2-859a-28e92dc3fd35,2025-03-01 17:20:35.277,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",2,0.761,96.0,96.0,0,1,0,1
4902,2400,10,a62fe542-cb09-456f-b0bf-1d52573c2f37,d1b8fb27-24b9-46a2-859a-28e92dc3fd35,2025-03-01 17:44:48.998,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",2,0.761,96.0,96.0,0,1,0,1
4903,2401,0,c4f4e996-3cf6-4f09-a17b-162630a5e99c,a6897e2b-6746-4618-b90b-7992759cf0e8,2025-02-25 10:17:40.232,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",422,315.168,42697.3336391449,4507.33349609375,142,43,23,3
4904,2401,1,c4f4e996-3cf6-4f09-a17b-162630a5e99c,6d567c28-334c-46f9-a7de-3f3513cd90b3,2025-02-25 11:31:44.038,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",3,10.206,0.0,0.0,0,0,0,2
4905,2401,2,c4f4e996-3cf6-4f09-a17b-162630a5e99c,6d567c28-334c-46f9-a7de-3f3513cd90b3,2025-02-25 11:31:49.607,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",3,10.206,0.0,0.0,0,0,0,2
4906,2402,0,db974679-1c36-4185-8a40-c2f8964eef69,30d7fc24-d8e7-49e1-8842-4272a846d4f8,2025-02-25 07:24:52.151,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",22,20.328,5240.0,2163.0,10,5,1,1
4907,2402,1,db974679-1c36-4185-8a40-c2f8964eef69,15fbee61-f36a-4f2e-92eb-a23e298e4e34,2025-02-25 07:25:51.491,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",365,1335.276,17439.0,2201.0,93,36,22,5
4908,2403,0,ca2292de-6cd3-4c95-a13f-99f588954d57,a7087058-9d47-4b6f-a7f5-c57563b3ed54,2025-02-25 15:35:04.754,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",263,152.552,28099.0,1931.0,74,34,18,1
4909,2403,1,ca2292de-6cd3-4c95-a13f-99f588954d57,235653bf-aca2-452d-af19-ba7825566824,2025-03-02 17:00:40.387,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",16,18.322,25543.0,4042.0,2,9,3,1
4910,2403,2,ca2292de-6cd3-4c95-a13f-99f588954d57,235653bf-aca2-452d-af19-ba7825566824,2025-03-02 17:00:45.854,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",16,18.322,25543.0,4042.0,2,9,3,1
4911,2404,0,bb14a133-d085-4e4f-b9d6-4d3fe1b1e891,7d89577b-b56f-4442-81fa-689b265e11c7,2025-02-25 09:34:01.110,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",314,154.044,7732.0,1571.0,78,37,9,5
4912,2404,1,bb14a133-d085-4e4f-b9d6-4d3fe1b1e891,ee2d045c-4e09-41b3-b7c5-6fa195759fcf,2025-02-25 22:17:01.839,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",99,48.527,15890.0,3274.0,31,12,3,1
4913,2404,2,bb14a133-d085-4e4f-b9d6-4d3fe1b1e891,ee2d045c-4e09-41b3-b7c5-6fa195759fcf,2025-02-25 22:17:07.418,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",99,48.527,15890.0,3274.0,31,12,3,1
4914,2405,0,ca2292de-6cd3-4c95-a13f-99f588954d57,a7087058-9d47-4b6f-a7f5-c57563b3ed54,2025-02-25 15:35:04.754,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",263,152.552,28099.0,1931.0,74,34,18,1
4915,2405,1,ca2292de-6cd3-4c95-a13f-99f588954d57,235653bf-aca2-452d-af19-ba7825566824,2025-03-02 17:00:40.387,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",16,18.322,25543.0,4042.0,2,9,3,1
4916,2405,2,ca2292de-6cd3-4c95-a13f-99f588954d57,235653bf-aca2-452d-af19-ba7825566824,2025-03-02 17:00:45.854,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",16,18.322,25543.0,4042.0,2,9,3,1
4917,2406,0,5d45810c-b0af-4641-af84-878caaae5d1d,85ed22ed-d3c3-4ff7-afad-edb6cf1e2863,2025-02-25 12:02:25.691,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",101,72.293,13550.0,2038.0,42,14,5,1
4918,2406,1,5d45810c-b0af-4641-af84-878caaae5d1d,01f141c8-a7ff-4aa0-a231-ae196593a057,2025-02-25 12:04:27.710,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",815,470.08,30763.0,6468.0,134,52,27,4
4919,2406,2,5d45810c-b0af-4641-af84-878caaae5d1d,bb7d417c-4ab2-484f-ae33-46468aca179b,2025-02-25 12:18:53.654,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",147,139.28,6778.0,2114.0,48,21,10,2
4920,2406,3,5d45810c-b0af-4641-af84-878caaae5d1d,9fafc71d-9b2a-4198-82b9-2b1d307ac045,2025-02-25 16:19:26.885,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",241,94.115,6973.0,1805.0,28,10,5,0
4921,2406,4,5d45810c-b0af-4641-af84-878caaae5d1d,9fafc71d-9b2a-4198-82b9-2b1d307ac045,2025-02-25 16:19:32.904,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",241,94.115,6973.0,1805.0,28,10,5,0
4922,2406,5,5d45810c-b0af-4641-af84-878caaae5d1d,e24a7094-7d9d-4156-afce-58f651e7370b,2025-02-25 17:05:48.893,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",37,1101.322,586.0,516.0,8,3,2,1
4923,2406,6,5d45810c-b0af-4641-af84-878caaae5d1d,e24a7094-7d9d-4156-afce-58f651e7370b,2025-02-25 17:05:54.682,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",37,1101.322,586.0,516.0,8,3,2,1
4924,2406,7,5d45810c-b0af-4641-af84-878caaae5d1d,18a600cc-0088-47ee-a3bd-f1c34aa2d35a,2025-02-26 09:29:23.096,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",94,48.256,7072.0,2381.0,24,13,2,0
4925,2406,8,5d45810c-b0af-4641-af84-878caaae5d1d,18a600cc-0088-47ee-a3bd-f1c34aa2d35a,2025-02-26 09:29:28.904,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",94,48.256,7072.0,2381.0,24,13,2,0
4926,2406,9,5d45810c-b0af-4641-af84-878caaae5d1d,61a3fa59-bde8-4f6c-aef6-3ad0feabf89b,2025-02-27 15:40:45.653,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",48,53.564,2423.0,1837.0,12,4,2,1
4927,2406,10,5d45810c-b0af-4641-af84-878caaae5d1d,61a3fa59-bde8-4f6c-aef6-3ad0feabf89b,2025-02-27 15:40:51.492,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",48,53.564,2423.0,1837.0,12,4,2,1
4928,2406,11,5d45810c-b0af-4641-af84-878caaae5d1d,d369497c-db12-40e1-81b4-dfd44b00f485,2025-02-28 09:27:59.833,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",21,8.475,225.0,116.0,6,3,1,0
4929,2406,12,5d45810c-b0af-4641-af84-878caaae5d1d,d369497c-db12-40e1-81b4-dfd44b00f485,2025-02-28 09:28:05.590,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",21,8.475,225.0,116.0,6,3,1,0
4930,2406,13,5d45810c-b0af-4641-af84-878caaae5d1d,015e7acc-33a6-4095-8616-c2f6a7bf32bd,2025-03-01 15:23:38.692,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",39,22.696,1612.0,504.0,12,6,3,0
4931,2406,14,5d45810c-b0af-4641-af84-878caaae5d1d,015e7acc-33a6-4095-8616-c2f6a7bf32bd,2025-03-01 15:23:44.564,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",39,22.696,1612.0,504.0,12,6,3,0
4932,2407,0,1eb79166-da31-408d-8efb-035df876942a,51c108fb-e903-484c-995c-99f59e5bb7a3,2025-02-25 07:00:31.868,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",673,6664.423,10981.688961029053,1278.22216796875,144,34,24,2
4933,2407,1,1eb79166-da31-408d-8efb-035df876942a,51c108fb-e903-484c-995c-99f59e5bb7a3,2025-02-25 08:51:37.199,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",673,6664.423,10981.688961029053,1278.22216796875,144,34,24,2
4934,2408,0,e03d9232-9f6f-4403-a1eb-c8782826e9ad,ffff96d9-d78a-460d-8367-dc4dc92fd5e1,2025-02-25 10:17:05.560,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",1249,2234.517,88070.0,3000.0,0,97,0,49
4935,2409,0,d5269d24-ea93-4249-8b4d-5563021b346e,2aaa8245-d822-44b2-9184-52201318d488,2025-02-25 14:42:36.535,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",384,151.854,6448.000030517578,989.0908813476562,144,17,19,3
4936,2409,1,d5269d24-ea93-4249-8b4d-5563021b346e,b05aa758-3f78-4d11-a9d3-3f919d8d0bfc,2025-02-25 14:51:50.890,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",3,4.355,0.0,0.0,0,0,0,0
4937,2410,0,a130cf99-a8b0-4171-84d9-b7eca98a072f,63bc63c5-434c-4895-a79e-b13b7f7facef,2025-02-25 06:25:50.118,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",432,194.169,6894.0,821.0,70,24,16,2
4938,2411,0,a130cf99-a8b0-4171-84d9-b7eca98a072f,63bc63c5-434c-4895-a79e-b13b7f7facef,2025-02-25 06:25:50.118,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",432,194.169,6894.0,821.0,70,24,16,2
4939,2412,0,99b18d97-7d5c-4552-a548-5e5ec36241dd,7a771516-ccb7-4aa1-ad42-dab67e374866,2025-02-25 06:41:27.037,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",1928,955.649,32330.0,3500.0,0,39,0,0
4940,2413,0,0755539c-7482-4145-aac1-a8b995d07005,846cc11d-5fb4-437c-92ab-3080b152be7b,2025-02-25 13:21:51.981,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",102,73.869,11602.133422851562,1693.86669921875,28,10,3,0
4941,2413,1,0755539c-7482-4145-aac1-a8b995d07005,def8f56f-edb1-49be-af3d-f1985f6acad6,2025-02-25 13:29:57.779,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",23,5.845,0.0,0.0,8,1,2,0
4942,2413,2,0755539c-7482-4145-aac1-a8b995d07005,006b7d03-d044-471c-b4bc-b62ac431443e,2025-02-25 13:30:31.263,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",695,3734.942,53262.22254419327,6827.3779296875,222,58,32,4
4943,2413,3,0755539c-7482-4145-aac1-a8b995d07005,006b7d03-d044-471c-b4bc-b62ac431443e,2025-02-25 14:32:45.951,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",695,3734.942,53262.22254419327,6827.3779296875,222,58,32,4
4944,2414,0,b94d9a9b-9481-4532-a731-31deaf8c96c6,d1884c21-3173-4a58-abf8-db8e68eae9e5,2025-02-25 07:40:58.478,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",265,304.465,4900.0,600.0,0,22,0,0
4945,2414,1,b94d9a9b-9481-4532-a731-31deaf8c96c6,e8e896aa-20eb-4ed2-861d-aa9ddf95ea5c,2025-02-25 07:47:32.662,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",19,9.587,300.0,300.0,0,1,0,0
4946,2414,2,b94d9a9b-9481-4532-a731-31deaf8c96c6,791fcc19-b8c4-40be-8a0c-e96c26cdd92d,2025-02-25 15:46:29.292,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",10,8.867,800.0,500.0,0,2,0,0
4947,2414,3,b94d9a9b-9481-4532-a731-31deaf8c96c6,791fcc19-b8c4-40be-8a0c-e96c26cdd92d,2025-02-25 15:46:34.920,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",10,8.867,800.0,500.0,0,2,0,0
4948,2414,4,b94d9a9b-9481-4532-a731-31deaf8c96c6,399cabaf-1c8c-4748-90d2-3360a21ec890,2025-02-28 09:51:14.569,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",7,4.252,5000.0,1400.0,0,5,0,0
4949,2414,5,b94d9a9b-9481-4532-a731-31deaf8c96c6,399cabaf-1c8c-4748-90d2-3360a21ec890,2025-02-28 09:51:20.169,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",7,4.252,5000.0,1400.0,0,5,0,0
4950,2415,0,9752337c-74ce-4b60-b0b0-755ce2e2119f,e83cac75-8ece-41e0-951d-64c80f2f4e91,2025-02-25 13:35:20.075,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",464,169.69,22703.999950408936,3201.0,167,36,25,2
4951,2416,0,0755539c-7482-4145-aac1-a8b995d07005,846cc11d-5fb4-437c-92ab-3080b152be7b,2025-02-25 13:21:51.981,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",102,73.869,11602.133422851562,1693.86669921875,28,10,3,0
4952,2416,1,0755539c-7482-4145-aac1-a8b995d07005,def8f56f-edb1-49be-af3d-f1985f6acad6,2025-02-25 13:29:57.779,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",23,5.845,0.0,0.0,8,1,2,0
4953,2416,2,0755539c-7482-4145-aac1-a8b995d07005,006b7d03-d044-471c-b4bc-b62ac431443e,2025-02-25 13:30:31.263,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",695,3734.942,53262.22254419327,6827.3779296875,222,58,32,4
4954,2416,3,0755539c-7482-4145-aac1-a8b995d07005,006b7d03-d044-471c-b4bc-b62ac431443e,2025-02-25 14:32:45.951,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",695,3734.942,53262.22254419327,6827.3779296875,222,58,32,4
4955,2417,0,cf090e7b-c4f8-4d4e-8c07-4ee1f0eada9a,670d8ae0-9cec-4655-87d0-d83044ae5d8c,2025-02-25 14:22:50.785,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",581,322.931,24389.45442390442,1350.54541015625,200,57,23,1
4956,2418,0,2e5e1d70-47c3-4ce9-864e-0dcff424eccf,a94551f8-72f3-4ce4-8538-43da499a9ff7,2025-02-25 19:20:43.570,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",260,145.142,123424.0,5400.0,0,56,0,3
4957,2418,1,2e5e1d70-47c3-4ce9-864e-0dcff424eccf,f4ae693a-ac33-4ddc-ad1e-87afebe92082,2025-02-25 19:24:39.150,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",345,484.685,49300.0,3600.0,0,45,0,2
4958,2418,2,2e5e1d70-47c3-4ce9-864e-0dcff424eccf,4c2460de-9e14-4679-be5a-1cc12fd96f14,2025-02-25 19:26:26.703,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",549,378.836,2100.0,700.0,0,13,0,20
4959,2418,3,2e5e1d70-47c3-4ce9-864e-0dcff424eccf,3ebadf14-a136-46e4-97fe-317eeb688eb7,2025-02-27 13:12:02.937,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",154,86.105,24200.0,3500.0,0,16,0,3
4960,2418,4,2e5e1d70-47c3-4ce9-864e-0dcff424eccf,3ebadf14-a136-46e4-97fe-317eeb688eb7,2025-02-27 13:12:08.657,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",154,86.105,24200.0,3500.0,0,16,0,3
4961,2418,5,2e5e1d70-47c3-4ce9-864e-0dcff424eccf,f81acc12-3f29-4dc1-8b74-c54ea93d6cae,2025-02-28 14:25:26.794,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",104,70.717,4508.0,1502.0,0,7,0,0
